gene	 prob_haploinsufficient 
CCL7	 0.0008929 
RAB39A	 0.0008919 
C2orf91	 0.0008914 
TRH	 0.0008908 
RSU1	 0.0008907 
TFF1	 0.0008893 
PTGIR	 0.0008882 
RP11-127H5.1	 0.0008870 
BMP1	 0.0008856 
NPW	 0.0008823 
UNC5C	 0.0008813 
FAM180B	 0.0008787 
TRIM35	 0.0008778 
FAM173A	 0.0008775 
SUPT4H1	 0.0008774 
ECHS1	 0.0008773 
LCN8	 0.0008764 
KLRD1	 0.0008747 
SEMA3C	 0.0008745 
KIAA0125	 0.0008728 
RASL12	 0.0008710 
C21orf91	 0.0008704 
SPTSSB	 0.0008696 
ELF5	 0.0008695 
PARM1	 0.0008690 
ZNF552	 0.0008684 
PEAK1	 0.0008683 
WBSCR16	 0.0008679 
SPECC1	 0.0008677 
WRB	 0.0008677 
PCYT2	 0.0008643 
SVIL	 0.0008630 
SQSTM1	 0.0008604 
GLRX2	 0.0008599 
OR51I1	 0.0008583 
TMPPE	 0.0008517 
ACVR1C	 0.0008516 
LRRC24	 0.0008509 
SNCG	 0.0008475 
KRTAP2-4	 0.0008468 
LTC4S	 0.0008463 
OR10V1	 0.0008459 
TFPI2	 0.0008427 
GOPC	 0.0008425 
OR9Q1	 0.0008393 
CLDN10	 0.0008388 
KCNA10	 0.0008382 
C1QTNF2	 0.0008348 
CD163	 0.0008338 
C19orf70	 0.0008335 
C12orf79	 0.0008316 
PPAP2C	 0.0008307 
HBQ1	 0.0008289 
PPIL2	 0.0008235 
ARL10	 0.0008222 
ADRA2A	 0.0008182 
ZNF613	 0.0008179 
PF4V1	 0.0008162 
PTPRE	 0.0008162 
TMEM239	 0.0008162 
RIN2	 0.0008141 
DENND2D	 0.0008137 
CCNH	 0.0008133 
ALDH18A1	 0.0008121 
NLRP3	 0.0008110 
FAM216B	 0.0008103 
MAT1A	 0.0008098 
NRP2	 0.0008069 
RP11-211G3.3	 0.0008064 
CACFD1	 0.0008058 
ASB6	 0.0008047 
RABL3	 0.0008023 
GAS2	 0.0008018 
JUP	 0.0008010 
SCGB1A1	 0.0007992 
HESX1	 0.0007973 
TEX101	 0.0007953 
MXRA7	 0.0007942 
GOLGA6L19	 0.0007933 
ATP5C1	 0.0007919 
HIST1H2AL	 0.0007903 
CD4	 0.0007891 
CCSER1	 0.0007890 
CEACAM1	 0.0007882 
KRAS	 0.0007880 
CHFR	 0.0007867 
FABP7	 0.0007860 
LRRC8C	 0.0007851 
NGRN	 0.0007795 
ICA1L	 0.0007791 
DSCR4	 0.0007784 
IGFL2	 0.0007774 
TP53RK	 0.0007747 
FAM167B	 0.0007741 
CYTH4	 0.0007732 
BEND6	 0.0007692 
SUCNR1	 0.0007688 
DKK4	 0.0007674 
STK38	 0.0007669 
ZNF221	 0.0007643 
FAM181A	 0.0007637 
SLC35E2	 0.0007622 
TIRAP	 0.0007612 
DTD2	 0.0007594 
HCAR1	 0.0007593 
PXMP4	 0.0007585 
FFAR1	 0.0007569 
ALOX12B	 0.0007563 
KLK11	 0.0007541 
GGACT	 0.0007537 
PGLS	 0.0007528 
REG4	 0.0007528 
SFTPC	 0.0007528 
SPINT2	 0.0007515 
ICAM2	 0.0007500 
RPS4Y2	 0.0007491 
AMICA1	 0.0007470 
TMX1	 0.0007461 
FOXM1	 0.0007414 
LTBP2	 0.0007412 
OGN	 0.0007412 
CPD	 0.0007411 
WNT7B	 0.0007408 
HOXB6	 0.0007382 
SAMD14	 0.0007368 
CD300LG	 0.0007361 
ARHGEF4	 0.0007357 
SLC16A1	 0.0007357 
SLC8A3	 0.0007339 
CCNG1	 0.0007322 
NDUFB5	 0.0007308 
RNF150	 0.0007304 
CHRNB2	 0.0007296 
GPR160	 0.0007228 
SOD3	 0.0007227 
UBOX5	 0.0007214 
LIPF	 0.0007209 
C6orf163	 0.0007207 
PIGF	 0.0007200 
ZNF474	 0.0007180 
DCDC2C	 0.0007168 
SOWAHB	 0.0007147 
FAM133B	 0.0007145 
ZNF528	 0.0007137 
FAM26D	 0.0007135 
ATG3	 0.0007130 
LPAR6	 0.0007129 
OXTR	 0.0007107 
DCTD	 0.0007094 
FSBP	 0.0007068 
CDH13	 0.0007058 
HIST2H3D	 0.0007034 
CRYBB1	 0.0007007 
ZNF775	 0.0007004 
PWP2	 0.0006994 
AGRP	 0.0006991 
POLE4	 0.0006990 
ASB12	 0.0006976 
REEP5	 0.0006974 
OR51B4	 0.0006952 
TEX22	 0.0006950 
RP11-383H13.1	 0.0006949 
RAB8B	 0.0006949 
ANAPC4	 0.0006945 
KRIT1	 0.0006933 
KRR1	 0.0006932 
USP2	 0.0006905 
OR6F1	 0.0006904 
EXOC1	 0.0006901 
MED31	 0.0006884 
ZNF34	 0.0006878 
USB1	 0.0006870 
SPAG7	 0.0006849 
UGDH	 0.0006834 
DDIT4	 0.0006831 
PIP	 0.0006829 
TYSND1	 0.0006820 
VPS37A	 0.0006794 
SBK3	 0.0006793 
KRCC1	 0.0006792 
TBC1D29	 0.0006788 
RUFY2	 0.0006784 
LIM2	 0.0006783 
hsa-mir-1199	 0.0006771 
C1S	 0.0006765 
ASAH2C	 0.0006765 
FBXW4	 0.0006762 
OVGP1	 0.0006730 
NME5	 0.0006720 
TMEM110-MUSTN1	 0.0006694 
ERLIN2	 0.0006666 
DUSP23	 0.0006660 
ZNF593	 0.0006648 
OR52W1	 0.0006644 
C3orf18	 0.0006627 
CBLN3	 0.0006625 
MGAT4C	 0.0006617 
MRPS6	 0.0006614 
SPG21	 0.0006608 
FKBP3	 0.0006603 
FAM19A4	 0.0006600 
GATC	 0.0006589 
TBC1D13	 0.0006587 
SAMD10	 0.0006586 
KIFC1	 0.0006565 
OR2T10	 0.0006556 
MYL6	 0.0006534 
IQCJ	 0.0006522 
RAB32	 0.0006506 
AP000889.3	 0.0006500 
CRIP3	 0.0006484 
MLYCD	 0.0006482 
AHNAK2	 0.0006480 
MTNR1B	 0.0006477 
HARBI1	 0.0006475 
KLK7	 0.0006467 
RP11-514O12.4	 0.0006448 
ZNF705A	 0.0006445 
C5orf48	 0.0006429 
RTFDC1	 0.0006428 
COX6B2	 0.0006424 
KRT13	 0.0006410 
HTR1D	 0.0006406 
CDS1	 0.0006406 
ALG9	 0.0006404 
RIC8A	 0.0006397 
ZNF350	 0.0006390 
PTRH2	 0.0006382 
ARHGDIB	 0.0006377 
RIT2	 0.0006324 
SPRR1B	 0.0006321 
PRNP	 0.0006318 
TBC1D19	 0.0006314 
RABGEF1	 0.0006308 
KCTD7	 0.0006308 
RIMKLA	 0.0006306 
TTC39A	 0.0006305 
C1orf198	 0.0006294 
REG3A	 0.0006290 
FGFR1OP	 0.0006282 
KIAA1715	 0.0006215 
C4orf47	 0.0006215 
WISP3	 0.0006194 
CAMLG	 0.0006184 
PRAMEF11	 0.0006160 
JAM3	 0.0006158 
TMEM256	 0.0006145 
FAM212A	 0.0006143 
DDOST	 0.0006141 
NPIPB6	 0.0006135 
C3orf38	 0.0006133 
DNAJC19	 0.0006128 
TDRD7	 0.0006111 
CUTC	 0.0006107 
SUSD3	 0.0006094 
CBL	 0.0006092 
STRA8	 0.0006086 
CRYGC	 0.0006061 
SLC6A15	 0.0006038 
C17orf62	 0.0006032 
AMY1B	 0.0006027 
TEX30	 0.0006020 
TMEM59L	 0.0006000 
CTDP1	 0.0005997 
CCL23	 0.0005974 
BTNL3	 0.0005965 
SESN1	 0.0005963 
PRRT4	 0.0005963 
OR5AK2	 0.0005933 
HCFC1R1	 0.0005930 
MCM5	 0.0005928 
PREB	 0.0005927 
ARL13A	 0.0005918 
PGM5	 0.0005910 
FAM136A	 0.0005860 
PKP1	 0.0005834 
NDUFS3	 0.0005831 
RAB41	 0.0005831 
TMEM38A	 0.0005827 
ANKRD45	 0.0005817 
SDCBP	 0.0005814 
SLC37A1	 0.0005812 
MCOLN1	 0.0005803 
RNF149	 0.0005783 
ADPRHL2	 0.0005751 
SAC3D1	 0.0005748 
HIST1H2AB	 0.0005728 
WDR36	 0.0005724 
TTC33	 0.0005694 
TCEA2	 0.0005685 
TULP1	 0.0005682 
PFDN5	 0.0005677 
DNM1L	 0.0005675 
GNS	 0.0005644 
ST8SIA5	 0.0005639 
TDG	 0.0005627 
OR5W2	 0.0005625 
LYSMD4	 0.0005620 
CCPG1	 0.0005613 
PPAPDC2	 0.0005607 
C12orf77	 0.0005600 
OR56A1	 0.0005599 
IL23R	 0.0005596 
PATE2	 0.0005579 
THAP6	 0.0005566 
OR52D1	 0.0005564 
SIRT7	 0.0005562 
CRTAP	 0.0005536 
LYPD1	 0.0005535 
GPX5	 0.0005523 
LMOD2	 0.0005522 
GJB4	 0.0005511 
HIST1H2AG	 0.0005508 
OARD1	 0.0005506 
GPR158	 0.0005506 
APOA1	 0.0005491 
P2RY14	 0.0005487 
KRTAP3-3	 0.0005479 
EDA2R	 0.0005469 
SENP8	 0.0005469 
ZFP57	 0.0005456 
FUT1	 0.0005456 
NPPA	 0.0005452 
APOD	 0.0005445 
LRRC37A	 0.0005435 
PEX10	 0.0005420 
ZNF639	 0.0005420 
VTI1A	 0.0005417 
SEMA4B	 0.0005410 
CISH	 0.0005385 
PSEN2	 0.0005374 
ANKRD49	 0.0005373 
OSTN	 0.0005373 
ANKRD37	 0.0005367 
IL26	 0.0005351 
RGS5	 0.0005349 
ZNF222	 0.0005334 
PABPC4L	 0.0005331 
SLC35G6	 0.0005329 
GALR1	 0.0005317 
AGTR1	 0.0005316 
AQP11	 0.0005302 
POMZP3	 0.0005293 
ZDHHC12	 0.0005291 
GJC3	 0.0005287 
FZD10	 0.0005285 
HPD	 0.0005276 
FAM21B	 0.0005275 
C5orf66	 0.0005270 
ZNF582	 0.0005254 
URGCP-MRPS24	 0.0005251 
TUSC5	 0.0005242 
GFI1B	 0.0005233 
MANEA	 0.0005227 
ZDHHC20	 0.0005200 
KIF26A	 0.0005194 
CTD-2370N5.3	 0.0005194 
NMUR2	 0.0005192 
OR5R1	 0.0005187 
ARMS2	 0.0005180 
TVP23B	 0.0005174 
C14orf105	 0.0005172 
C3orf58	 0.0005141 
MYL12A	 0.0005120 
RP11-481A20.11	 0.0005111 
C11orf85	 0.0005095 
C6orf223	 0.0005094 
CCDC103	 0.0005091 
NUPR1L	 0.0005065 
SLC13A5	 0.0005060 
TOR1A	 0.0005056 
CCR10	 0.0005051 
ZNF43	 0.0005047 
NRBF2	 0.0005043 
ZNF254	 0.0005041 
RFC5	 0.0005036 
PPP1R18	 0.0005030 
CTGF	 0.0005020 
SLC25A52	 0.0005017 
METTL21A	 0.0005010 
NKIRAS1	 0.0005007 
GPR68	 0.0004998 
OR2G6	 0.0004995 
CLPB	 0.0004995 
CRIP1	 0.0004985 
ELP6	 0.0004982 
FGFR1OP2	 0.0004964 
HIST1H2BN	 0.0004947 
LY6G6C	 0.0004931 
ZIC4	 0.0004929 
HTRA1	 0.0004920 
HIST1H2AH	 0.0004914 
MYO15B	 0.0004907 
ZNF443	 0.0004883 
GRK6	 0.0004873 
CNTD2	 0.0004867 
EML4	 0.0004824 
SPRY4	 0.0004821 
SUCLG1	 0.0004819 
ZSCAN20	 0.0004814 
CRLF3	 0.0004797 
ZNF136	 0.0004794 
MRPS25	 0.0004786 
PPCDC	 0.0004785 
THOC6	 0.0004784 
IMPA1	 0.0004779 
ACTRT2	 0.0004766 
IRX1	 0.0004765 
SPINK13	 0.0004761 
PTGFRN	 0.0004757 
METTL7A	 0.0004753 
GPRC5C	 0.0004742 
STX11	 0.0004741 
CCDC127	 0.0004733 
OR1Q1	 0.0004732 
ARHGEF10L	 0.0004731 
LYPD5	 0.0004716 
PROS1	 0.0004709 
ZNF728	 0.0004707 
NKX3-1	 0.0004705 
RP11-247C2.2	 0.0004692 
ZNF365	 0.0004676 
TAS2R3	 0.0004664 
TP53INP1	 0.0004655 
C14orf178	 0.0004654 
TCTA	 0.0004634 
FAM21A	 0.0004632 
R3HDM4	 0.0004625 
MOCS2	 0.0004614 
ATP5H	 0.0004600 
OR5D18	 0.0004590 
TMEM235	 0.0004583 
ART5	 0.0004580 
SNF8	 0.0004573 
TEX12	 0.0004566 
HIST1H2BO	 0.0004561 
MINPP1	 0.0004548 
POLR2L	 0.0004542 
CBWD5	 0.0004537 
HSPA12B	 0.0004530 
DNASE2	 0.0004523 
SMUG1	 0.0004515 
RGS13	 0.0004479 
OR9G1	 0.0004476 
KRTAP10-5	 0.0004464 
ADAMTS16	 0.0004463 
ZBED2	 0.0004453 
CYYR1	 0.0004443 
ZNF559-ZNF177	 0.0004430 
MS4A15	 0.0004427 
LTB4R2	 0.0004385 
APOL3	 0.0004363 
TTC39C	 0.0004360 
FZD3	 0.0004356 
OSBP2	 0.0004343 
SLC19A2	 0.0004340 
LRIF1	 0.0004340 
IQCF3	 0.0004334 
KRTAP10-11	 0.0004333 
HIATL1	 0.0004329 
PABPC1L	 0.0004321 
CCNA1	 0.0004312 
MRPL47	 0.0004281 
SNTB2	 0.0004280 
SCIMP	 0.0004268 
HRNR	 0.0004258 
ECSCR	 0.0004252 
BST2	 0.0004252 
TMEM167A	 0.0004252 
SPATA22	 0.0004246 
C1QTNF1	 0.0004242 
PAX4	 0.0004227 
TMEM55A	 0.0004216 
PTTG1	 0.0004216 
ZDHHC24	 0.0004208 
VIP	 0.0004200 
OR5T3	 0.0004197 
ZNF620	 0.0004196 
RP13-672B3.2	 0.0004195 
SPSB4	 0.0004185 
CLUAP1	 0.0004184 
CHRNA7	 0.0004155 
NMU	 0.0004155 
INO80C	 0.0004148 
GUCA1A	 0.0004143 
ZNF737	 0.0004141 
POTED	 0.0004136 
ROM1	 0.0004122 
ASPA	 0.0004113 
OR4N2	 0.0004111 
MPHOSPH6	 0.0004107 
RFX6	 0.0004093 
MRI1	 0.0004062 
LGMN	 0.0004054 
C2orf40	 0.0004052 
OMP	 0.0004050 
POU5F2	 0.0004032 
CARS	 0.0004031 
RNF13	 0.0004029 
KTI12	 0.0004029 
HSD17B12	 0.0004029 
RBM18	 0.0004029 
LHFPL5	 0.0004020 
ST8SIA4	 0.0004015 
CD8B	 0.0004010 
PNPT1	 0.0004007 
ZBED6	 0.0003994 
VTA1	 0.0003994 
FAM102B	 0.0003986 
CAMK1G	 0.0003980 
DKKL1	 0.0003977 
FGF6	 0.0003977 
GRWD1	 0.0003972 
HIGD1C	 0.0003961 
CTCFL	 0.0003955 
ADPRM	 0.0003955 
GOLGA8A	 0.0003945 
WWC1	 0.0003944 
TRIM23	 0.0003937 
AC025287.1	 0.0003924 
TAAR1	 0.0003918 
ZNF93	 0.0003905 
NUB1	 0.0003904 
VPS52	 0.0003894 
RP11-113D6.6	 0.0003888 
KEAP1	 0.0003877 
RP11-73M18.2	 0.0003871 
RND2	 0.0003858 
TACR1	 0.0003844 
TIMP4	 0.0003834 
ZGPAT	 0.0003833 
PLXNB1	 0.0003829 
FBXO24	 0.0003825 
CLEC11A	 0.0003800 
GPR152	 0.0003798 
KRTAP4-6	 0.0003795 
MS4A5	 0.0003792 
PLA2G12A	 0.0003789 
CPNE5	 0.0003784 
OR5T2	 0.0003781 
C19orf60	 0.0003761 
UPP1	 0.0003759 
KCTD8	 0.0003754 
LINC01098	 0.0003739 
DERA	 0.0003732 
TRAK1	 0.0003731 
PARN	 0.0003730 
C7orf71	 0.0003718 
AVPR1B	 0.0003705 
ZNF329	 0.0003700 
NCR3	 0.0003682 
SFTPA1	 0.0003678 
RAB3IL1	 0.0003676 
AQP8	 0.0003671 
CTRB2	 0.0003670 
FAM84B	 0.0003664 
SIRPB2	 0.0003663 
OR1G1	 0.0003658 
MYCT1	 0.0003656 
C10orf107	 0.0003650 
CDH12	 0.0003644 
ALPL	 0.0003636 
MRPS5	 0.0003631 
LSMEM1	 0.0003625 
ZBED1	 0.0003619 
WNT10B	 0.0003616 
LYPD6B	 0.0003614 
COQ10A	 0.0003610 
RTDR1	 0.0003602 
HIST1H4C	 0.0003596 
CA6	 0.0003596 
ARG1	 0.0003594 
PET100	 0.0003588 
GRPEL2	 0.0003588 
KLF1	 0.0003580 
NEMF	 0.0003579 
RP11-1396O13.13	 0.0003577 
ZFP41	 0.0003572 
ZFP41	 0.0003572 
IL17RA	 0.0003564 
ATP1B4	 0.0003559 
SLC35D1	 0.0003555 
C2orf43	 0.0003553 
C21orf54	 0.0003551 
ICOSLG	 0.0003548 
AC109829.1	 0.0003525 
KRTCAP2	 0.0003518 
SH2D3C	 0.0003509 
EFNA4	 0.0003501 
HIST1H4L	 0.0003497 
GPR161	 0.0003494 
LIX1L	 0.0003486 
BLVRA	 0.0003479 
ACSL3	 0.0003476 
ZNF670	 0.0003452 
ATXN10	 0.0003451 
CD3E	 0.0003446 
EIF4EBP3	 0.0003439 
TMEM74	 0.0003438 
PSMG1	 0.0003423 
DEAF1	 0.0003411 
PRSS56	 0.0003408 
GPT2	 0.0003405 
CAMKK1	 0.0003398 
PALMD	 0.0003386 
GPR37	 0.0003381 
AL136218.1	 0.0003368 
TRIM47	 0.0003366 
OSCAR	 0.0003364 
KCNJ5	 0.0003358 
MAPK11	 0.0003357 
CFB	 0.0003355 
OR5M11	 0.0003349 
PRG3	 0.0003344 
CLDN17	 0.0003341 
SSNA1	 0.0003338 
ANKRD20A2	 0.0003338 
PARP1	 0.0003337 
CSRP1	 0.0003328 
PCBD1	 0.0003322 
CCDC42B	 0.0003317 
MTG2	 0.0003309 
SSH1	 0.0003300 
HSPB2	 0.0003299 
TINAGL1	 0.0003293 
DCAF16	 0.0003292 
AHSP	 0.0003287 
SNCAIP	 0.0003285 
MEIG1	 0.0003267 
CIB1	 0.0003261 
BORA	 0.0003256 
WDR12	 0.0003256 
DUSP21	 0.0003235 
AMY1A	 0.0003233 
ANO4	 0.0003220 
TCTEX1D2	 0.0003213 
PDPN	 0.0003205 
COMMD4	 0.0003201 
NUP210L	 0.0003199 
PEX19	 0.0003188 
RP11-368I7.4	 0.0003184 
EDARADD	 0.0003182 
CRY2	 0.0003181 
IL11	 0.0003177 
FXYD4	 0.0003165 
POTEM	 0.0003164 
MZB1	 0.0003163 
EBF4	 0.0003154 
ZNF490	 0.0003151 
OR10R2	 0.0003148 
SLC39A4	 0.0003140 
ZNF736	 0.0003135 
XKRX	 0.0003130 
ADK	 0.0003128 
TMEM97	 0.0003127 
NDUFS4	 0.0003120 
C11orf88	 0.0003118 
ZPBP	 0.0003115 
MRPL49	 0.0003108 
METTL21B	 0.0003106 
ID1	 0.0003103 
CTNS	 0.0003092 
NRSN1	 0.0003082 
NYAP2	 0.0003075 
MC2R	 0.0003071 
MCAT	 0.0003061 
OCEL1	 0.0003059 
OR10X1	 0.0003058 
ZNF695	 0.0003055 
AC003101.1	 0.0003055 
ALG6	 0.0003054 
PPIC	 0.0003051 
TMEM74B	 0.0003041 
P2RY13	 0.0003036 
GALNT18	 0.0003035 
RNF130	 0.0003033 
CRYGD	 0.0003032 
CXCL3	 0.0003023 
CCNDBP1	 0.0003021 
PRAM1	 0.0003004 
SVIP	 0.0003004 
ZG16B	 0.0002999 
FOXI2	 0.0002985 
C9orf129	 0.0002985 
NLE1	 0.0002959 
ARGFX	 0.0002959 
LAX1	 0.0002957 
ZNF668	 0.0002945 
RRP15	 0.0002943 
SLC16A3	 0.0002939 
OR10G7	 0.0002939 
DPPA4	 0.0002936 
PER1	 0.0002931 
LEFTY2	 0.0002931 
NPR1	 0.0002930 
TMEM41A	 0.0002927 
OR5K2	 0.0002921 
GYS1	 0.0002914 
POU5F1B	 0.0002912 
TMEM262	 0.0002911 
RAB3C	 0.0002894 
CACNB3	 0.0002892 
CRBN	 0.0002891 
OR9A2	 0.0002886 
CCDC43	 0.0002883 
PAQR7	 0.0002880 
FLG	 0.0002879 
DPCD	 0.0002879 
NCAPH2	 0.0002879 
PHF10	 0.0002878 
RP11-834C11.12	 0.0002877 
ZP3	 0.0002851 
CHMP1A	 0.0002850 
IFNL1	 0.0002847 
HOXB7	 0.0002838 
ZNF709	 0.0002837 
CLLU1OS	 0.0002837 
ACTL6B	 0.0002835 
LUC7L2	 0.0002828 
GTF3C6	 0.0002827 
AC023469.1	 0.0002824 
TAAR8	 0.0002816 
OR51S1	 0.0002815 
RNF222	 0.0002808 
KIAA1147	 0.0002807 
IFIT1	 0.0002779 
CBY3	 0.0002777 
NIFK	 0.0002776 
EFCAB1	 0.0002772 
GART	 0.0002771 
HOXD12	 0.0002766 
HPS6	 0.0002766 
LGALS14	 0.0002747 
NLRP6	 0.0002743 
TSPO	 0.0002740 
IL8	 0.0002738 
OR5H6	 0.0002737 
C19orf67	 0.0002736 
C10orf113	 0.0002732 
CXorf57	 0.0002712 
HSD11B1L	 0.0002709 
CEP85	 0.0002704 
CRYBG3	 0.0002693 
SYTL5	 0.0002692 
SLC25A27	 0.0002691 
RNASET2	 0.0002689 
PRPF18	 0.0002682 
SEPW1	 0.0002680 
ZNF709	 0.0002677 
ATG4D	 0.0002675 
LAMP3	 0.0002675 
AWAT1	 0.0002661 
PSORS1C1	 0.0002653 
AMN	 0.0002653 
ZNF75D	 0.0002653 
STARD6	 0.0002653 
ST6GALNAC3	 0.0002642 
SLC35F2	 0.0002628 
ATP5L2	 0.0002628 
GPR3	 0.0002626 
CYP17A1	 0.0002626 
HMOX2	 0.0002620 
CA5B	 0.0002611 
DHRSX	 0.0002608 
FERMT3	 0.0002601 
DYDC1	 0.0002600 
OR2A1	 0.0002600 
CYP21A2	 0.0002599 
FITM1	 0.0002594 
SFTPB	 0.0002593 
PEX2	 0.0002593 
PDRG1	 0.0002592 
C10orf11	 0.0002589 
RP11-683L23.1	 0.0002589 
ZBTB32	 0.0002585 
MTHFS	 0.0002584 
NSUN2	 0.0002583 
C7orf34	 0.0002582 
LYRM2	 0.0002580 
MEF2BNB	 0.0002576 
ZC3HC1	 0.0002556 
LCLAT1	 0.0002555 
AGFG2	 0.0002538 
C1orf158	 0.0002531 
OR10J3	 0.0002531 
C2ORF15	 0.0002528 
UBA5	 0.0002522 
ISPD	 0.0002518 
ABCB9	 0.0002516 
RPE	 0.0002515 
GDPD5	 0.0002504 
HRASLS	 0.0002503 
NFYB	 0.0002497 
SRD5A3	 0.0002494 
GIF	 0.0002491 
RP11-934B9.3	 0.0002479 
OR6V1	 0.0002477 
DNLZ	 0.0002474 
LMO7	 0.0002466 
TBC1D3C	 0.0002456 
MOSPD3	 0.0002455 
WDR77	 0.0002454 
CYP7A1	 0.0002451 
ZNF143	 0.0002440 
TRNAU1AP	 0.0002440 
SDHB	 0.0002440 
FAM172A	 0.0002439 
EXOSC3	 0.0002430 
CHPT1	 0.0002425 
CCL20	 0.0002424 
RHOBTB1	 0.0002418 
FAM3D	 0.0002411 
DEGS2	 0.0002409 
FAM91A1	 0.0002406 
DRGX	 0.0002399 
TPM2	 0.0002395 
ZNF705B	 0.0002395 
CELA1	 0.0002394 
EPGN	 0.0002393 
RRP7A	 0.0002383 
SMTNL2	 0.0002379 
FFAR3	 0.0002376 
RP11-477N12.3	 0.0002367 
FTSJ2	 0.0002361 
OR5H2	 0.0002351 
PLEKHA1	 0.0002347 
LRRC39	 0.0002345 
UPK3B	 0.0002343 
CHRFAM7A	 0.0002323 
GKN2	 0.0002322 
TEPP	 0.0002319 
KIAA1217	 0.0002319 
C1orf54	 0.0002318 
EFCAB11	 0.0002317 
FAM71E1	 0.0002311 
IL4R	 0.0002301 
DUSP26	 0.0002301 
OR3A2	 0.0002295 
MYF5	 0.0002292 
ITGAV	 0.0002284 
GABARAPL2	 0.0002282 
OR4A16	 0.0002279 
ZNF275	 0.0002267 
DOK5	 0.0002261 
PRSS50	 0.0002253 
OR2B11	 0.0002248 
KL	 0.0002244 
AKR7L	 0.0002237 
SCO1	 0.0002234 
LRRC29	 0.0002233 
NCKIPSD	 0.0002231 
LAT2	 0.0002230 
UTS2B	 0.0002227 
TTC36	 0.0002227 
CHST5	 0.0002215 
PLEKHB1	 0.0002213 
FBP2	 0.0002213 
PDLIM2	 0.0002212 
C1orf106	 0.0002211 
PSD2	 0.0002210 
NAT9	 0.0002204 
Mar-02	 0.0002194 
ZFP28	 0.0002190 
DERL3	 0.0002190 
RHOXF2	 0.0002177 
NEUROG1	 0.0002172 
POFUT2	 0.0002156 
ZFP14	 0.0002154 
FBXO2	 0.0002153 
GPR89B	 0.0002152 
TEX36	 0.0002149 
DARC	 0.0002142 
TOP3B	 0.0002139 
LDLRAD2	 0.0002139 
BAMBI	 0.0002138 
GUCA1B	 0.0002134 
EIF5A2	 0.0002115 
DERL1	 0.0002114 
MAPKBP1	 0.0002101 
CTD-2215E18.1	 0.0002099 
CABLES2	 0.0002098 
SPRYD7	 0.0002092 
ZBTB24	 0.0002092 
FAM122C	 0.0002090 
AMIGO3	 0.0002079 
PENK	 0.0002077 
AC079612.1	 0.0002065 
AL121963.1	 0.0002065 
ANKRD13A	 0.0002065 
APOPT1	 0.0002062 
C1orf146	 0.0002060 
HIST1H4A	 0.0002056 
CHAC1	 0.0002055 
ALKBH8	 0.0002041 
MRPS12	 0.0002041 
MGST3	 0.0002035 
KRT14	 0.0002031 
VPS72	 0.0002021 
VSIG8	 0.0002019 
TPD52L2	 0.0002019 
PRSS45	 0.0002012 
SNAPC5	 0.0002012 
RPP38	 0.0002009 
SDHC	 0.0002007 
GTF2F2	 0.0002006 
JRKL	 0.0002003 
PHOSPHO2	 0.0002002 
TMEM128	 0.0001999 
PYCR1	 0.0001995 
TNFRSF10B	 0.0001993 
FBXO25	 0.0001992 
NOL3	 0.0001992 
PYCARD	 0.0001977 
SNRNP27	 0.0001976 
UNC50	 0.0001975 
SMCO4	 0.0001963 
RNPC3	 0.0001960 
SLC9C2	 0.0001949 
TRPC7	 0.0001948 
CRYBA2	 0.0001946 
ZNF302	 0.0001937 
PDE3A	 0.0001929 
CLIC1	 0.0001927 
ZSCAN25	 0.0001926 
CYB5R3	 0.0001920 
FUOM	 0.0001919 
PARL	 0.0001918 
TNFSF18	 0.0001915 
HYAL1	 0.0001911 
OR6B3	 0.0001909 
MEOX1	 0.0001908 
PRG2	 0.0001906 
ZMAT3	 0.0001903 
FRMPD3	 0.0001903 
BMP8B	 0.0001897 
HCAR2	 0.0001893 
ZNF100	 0.0001893 
ZBTB39	 0.0001885 
IL22	 0.0001884 
FGF11	 0.0001877 
GP5	 0.0001877 
BAG4	 0.0001871 
BIVM	 0.0001869 
RP11-297M9.1	 0.0001869 
TMEM69	 0.0001867 
ZNF233	 0.0001867 
CLDN18	 0.0001865 
RGAG4	 0.0001863 
TM4SF20	 0.0001862 
TMEM126B	 0.0001855 
C4orf40	 0.0001854 
PNPLA1	 0.0001853 
HTR6	 0.0001852 
TBL2	 0.0001845 
GABRE	 0.0001844 
C4orf36	 0.0001837 
BMP15	 0.0001832 
ENDOG	 0.0001829 
PPAPDC1A	 0.0001828 
OR52N2	 0.0001825 
CPA5	 0.0001821 
ARG2	 0.0001821 
SPPL2C	 0.0001819 
AHRR	 0.0001811 
CRIP2	 0.0001810 
ATP1A2	 0.0001809 
TMEM230	 0.0001806 
JOSD2	 0.0001801 
AHSA2	 0.0001800 
FAM209B	 0.0001798 
EIF2S3L	 0.0001798 
PRDX5	 0.0001792 
CDCA7L	 0.0001786 
DNAH10OS	 0.0001786 
TMEM8C	 0.0001784 
PHTF2	 0.0001772 
HAGH	 0.0001766 
TTC9C	 0.0001761 
EXTL2	 0.0001761 
RNF151	 0.0001760 
RHOF	 0.0001757 
OR1L3	 0.0001757 
RNASE4	 0.0001757 
RP11-6L6.2	 0.0001756 
BMS1	 0.0001753 
SCGB2A2	 0.0001749 
TBRG1	 0.0001738 
HCRTR1	 0.0001738 
C8orf48	 0.0001735 
GFER	 0.0001731 
LRRC14	 0.0001730 
PKD2	 0.0001727 
