EnsemblGene	HGNC	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000160883	HK3	68.21401132	0.052770391	0.280280753	0.976885961	0.328625613	0.99982942
ENSG00000157833	GAREM2	88.99044392	0.052693334	0.533104696	0.110032605	0.912383517	0.99982942
ENSG00000152061	RABGAP1L	2489.526719	0.052568337	0.252487267	0.208149398	0.835112318	0.99982942
ENSG00000152683	SLC30A6	226.2345342	0.052559046	0.494602762	0.10736288	0.914501102	0.99982942
ENSG00000163728	TTC14	558.9303278	0.052346846	0.371279638	0.14128052	0.887648338	0.99982942
ENSG00000086200	IPO11	130.1297173	0.052077602	0.528885358	0.096029751	0.923496944	0.99982942
ENSG00000182325	FBXL6	314.2107403	0.051799614	0.538226542	0.094657212	0.924587105	0.99982942
ENSG00000111731	C2CD5	313.9706052	0.051709498	0.533891045	0.095294965	0.924080541	0.99982942
ENSG00000152128	TMEM163	29.77848965	0.05162353	0.464489718	0.092572846	0.926242917	0.99982942
ENSG00000132964	CDK8	78.88241978	0.051508896	0.5375446	0.098613528	0.921445128	0.99982942
ENSG00000204856	FAM216A	48.88126509	0.051409049	0.539374782	0.095357975	0.924030495	0.99982942
ENSG00000104856	RELB	684.7765887	0.051327708	0.479619906	0.105277358	0.916155729	0.99982942
ENSG00000036530	CYP46A1	29.33966714	0.05132628	0.510812115	0.089219948	0.928907112	0.99982942
ENSG00000235106	LINC00094	146.9891853	0.051290544	0.539404203	0.08975849	0.928479135	0.99982942
ENSG00000279394	RP11-81A1.4	30.14213027	0.051230417	0.518730859	0.096809175	0.922877937	0.99982942
ENSG00000244694	PTCHD4	48.52366055	0.051210554	0.533365896	0.095131316	0.924210524	0.99982942
ENSG00000178802	MPI	386.5386733	0.05115832	0.468678123	0.107885417	0.914086585	0.99982942
ENSG00000168476	REEP4	287.1498354	0.051115171	0.520080461	0.099267861	0.920925595	0.99982942
ENSG00000258730	ITPK1-AS1	53.59159951	0.050982361	0.523825243	0.094918571	0.924379505	0.99982942
ENSG00000166797	FAM96A	428.150803	0.050825258	0.408278888	0.124585818	0.900851457	0.99982942
ENSG00000124334	IL9R	237.7994196	0.050760392	0.522341765	0.097570991	0.92227296	0.99982942
ENSG00000183530	PRR14L	266.7837453	0.050581349	0.537938683	0.093880674	0.925203946	0.99982942
ENSG00000075223	SEMA3C	39.45324742	0.050480861	0.431493787	0.135299345	0.892375203	0.99982942
ENSG00000139719	VPS33A	506.0743475	0.050478582	0.358361967	0.140878459	0.887965959	0.99982942
ENSG00000179041	RRS1	69.11935602	0.050409536	0.526262224	0.094814932	0.924461826	0.99982942
ENSG00000121988	ZRANB3	45.4833235	0.05033019	0.523999916	0.097619243	0.922234644	0.99982942
ENSG00000282993	RP11-118A1.2	109.3082163	0.050206597	0.39997332	0.119684353	0.904733195	0.99982942
ENSG00000183172	SMDT1	438.4810667	0.050205189	0.350924953	0.143070195	0.886234744	0.99982942
ENSG00000105640	RPL18A	3624.067043	0.050135016	0.292236558	0.171408999	0.863902179	0.99982942
ENSG00000163535	SGOL2	95.33595686	0.05013034	0.509040392	0.099055692	0.921094052	0.99982942
ENSG00000107929	LARP4B	514.1952523	0.049921913	0.414658291	0.120043039	0.904449054	0.99982942
ENSG00000138867	GUCD1	514.2663255	0.049895666	0.379449604	0.131592596	0.895306543	0.99982942
ENSG00000147854	UHRF2	806.670909	0.049748062	0.374852404	0.132689233	0.894439158	0.99982942
ENSG00000170889	RPS9	1155.614265	0.049627153	0.288838041	0.171803713	0.863591847	0.99982942
ENSG00000174748	RPL15	8133.255211	0.049626507	0.260098915	0.190737527	0.848731236	0.99982942
ENSG00000126067	PSMB2	1410.12193	0.049535941	0.359515985	0.137590639	0.890563954	0.99982942
ENSG00000065000	AP3D1	824.7765998	0.049527852	0.330346771	0.14991909	0.88082845	0.99982942
ENSG00000161551	ZNF577	65.72477515	0.049503056	0.509333703	0.10275348	0.918158628	0.99982942
ENSG00000088756	ARHGAP28	24.24585693	0.049240384	0.528354546	0.090598024	0.927812002	0.99982942
ENSG00000078668	VDAC3	1631.338912	0.049135207	0.234123213	0.209867175	0.833771342	0.99982942
ENSG00000109016	DHRS7B	142.3121513	0.049109786	0.436212781	0.113293967	0.9097975	0.99982942
ENSG00000172809	RPL38	1210.362984	0.049031345	0.294470431	0.166509411	0.867756077	0.99982942
ENSG00000180008	SOCS4	211.7207275	0.048916203	0.496645236	0.098932578	0.921191803	0.99982942
ENSG00000213973	ZNF99	40.64592727	0.048893805	0.461827745	0.118089433	0.905996796	0.99982942
ENSG00000278882	AC253572.1	55.14379465	0.04867919	0.510238165	0.10584487	0.915705436	0.99982942
ENSG00000163636	PSMD6	1362.862435	0.048667676	0.313090067	0.15550631	0.87642218	0.99982942
ENSG00000143393	PI4KB	809.119001	0.048464859	0.313752687	0.154451996	0.877253358	0.99982942
ENSG00000260316	LA16c-306A4.2	27.27482098	0.048451743	0.523776524	0.092249682	0.926499666	0.99982942
ENSG00000165312	OTUD1	583.7181282	0.048168143	0.462216948	0.105515132	0.915967064	0.99982942
ENSG00000211448	DIO2	29.90453603	0.04812139	0.494604982	0.087668732	0.930139972	0.99982942
ENSG00000123243	ITIH5	44.88255459	0.048063472	0.531711691	0.093091515	0.925830858	0.99982942
ENSG00000008324	SS18L2	793.861322	0.048007577	0.343432889	0.139764491	0.88884607	0.99982942
ENSG00000166402	TUB	28.92959912	0.04798314	0.431054911	0.166515102	0.867751599	0.99982942
ENSG00000259959	RP11-121C2.2	21.51738832	0.047903341	0.389638849	0.165421812	0.868611986	0.99982942
ENSG00000144713	RPL32	1580.096869	0.047811908	0.324153731	0.147442757	0.882782559	0.99982942
ENSG00000101825	MXRA5	24.96598328	0.047703516	0.398991685	0.096064868	0.923469054	0.99982942
ENSG00000108387	Sep-04	45.6775332	0.047651463	0.523604075	0.125566691	0.900074931	0.99982942
ENSG00000108984	MAP2K6	169.0637464	0.047579642	0.495330487	0.096323129	0.923263942	0.99982942
ENSG00000162434	JAK1	6136.212134	0.047410024	0.240947633	0.196773442	0.844004835	0.99982942
ENSG00000100058	CRYBB2P1	261.2828146	0.047184284	0.452665453	0.10443698	0.916822577	0.99982942
ENSG00000234394	RP11-561O23.5	28.13582347	0.047136413	0.503362976	0.094458482	0.924744962	0.99982942
ENSG00000108424	KPNB1	488.6564475	0.047094669	0.422707163	0.111151193	0.911496454	0.99982942
ENSG00000154710	RABGEF1	633.1165754	0.04707116	0.37927766	0.124020525	0.901299024	0.99982942
ENSG00000137574	TGS1	377.0222421	0.046994069	0.442255367	0.106931091	0.914843648	0.99982942
ENSG00000133056	PIK3C2B	53.81242131	0.046794938	0.538446349	0.085257758	0.932056473	0.99982942
ENSG00000158195	WASF2	679.7494087	0.046772644	0.321006912	0.145718081	0.884143947	0.99982942
ENSG00000137502	RAB30	225.721675	0.046728123	0.494734358	0.091661868	0.926966695	0.99982942
ENSG00000241343	RPL36A	797.9825605	0.046649271	0.312622934	0.149228797	0.881373098	0.99982942
ENSG00000115414	FN1	2618.659218	0.046539786	0.423254694	0.989762422	NA	NA
ENSG00000058063	ATP11B	1633.354104	0.046504771	0.311620246	0.149397933	0.881239643	0.99982942
ENSG00000176014	TUBB6	55.82341515	0.046463791	0.440746616	0.160761486	0.87228126	0.99982942
ENSG00000278828	HIST1H3H	41.08682805	0.046445575	0.501833641	0.088255065	0.929673953	0.99982942
ENSG00000136710	CCDC115	733.3944697	0.046262409	0.307437781	0.150507061	0.88036458	0.99982942
ENSG00000188290	HES4	56.78863288	0.046210715	0.539167921	0.081421908	0.935106427	0.99982942
ENSG00000204977	TRIM13	269.8999508	0.046089689	0.410502814	0.112368855	0.910530949	0.99982942
ENSG00000155254	MARVELD1	23.69928883	0.046079396	0.311925367	0.199460017	NA	NA
ENSG00000198879	SFMBT2	572.7844267	0.045988506	0.407495342	0.112684249	0.910280889	0.99982942
ENSG00000211460	TSN	908.1214089	0.045932162	0.320446987	0.143475591	0.885914588	0.99982942
ENSG00000204531	POU5F1	67.07817138	0.045899637	0.539033909	0.085395024	0.931947349	0.99982942
ENSG00000247121	CTD-2260A17.2	26.39413545	0.04588504	0.525234914	0.112684604	0.910280608	0.99982942
ENSG00000214940	NPIPA8	29.02396157	0.045840498	0.389747328	0.113968995	0.909262372	0.99982942
ENSG00000131876	SNRPA1	680.3220354	0.04579732	0.350672535	0.130687791	0.896022291	0.99982942
ENSG00000103066	PLA2G15	268.4153509	0.045694215	0.537676214	0.100985783	0.919561746	0.99982942
ENSG00000276248	RP11-230F18.5	50.32432878	0.045636247	0.520646832	0.094778733	0.924490579	0.99982942
ENSG00000172845	SP3	1290.425453	0.045516798	0.307850514	0.147902342	0.88241984	0.99982942
ENSG00000121766	ZCCHC17	471.5253593	0.045274496	0.362656751	0.124853448	0.900639573	0.99982942
ENSG00000174327	SLC16A13	26.87519894	0.045133814	0.511161493	0.099926885	0.920402372	0.99982942
ENSG00000102401	ARMCX3	704.6039994	0.045113536	0.365294451	0.123242805	0.90191483	0.99982942
ENSG00000248508	SRP14-AS1	34.29279951	0.045095914	0.535745436	0.080588316	0.935769358	0.99982942
ENSG00000205609	EIF3CL	162.6963227	0.044882519	0.386921344	0.090110206	0.928199639	0.99982942
ENSG00000143314	MRPL24	200.1054333	0.044874364	0.480308516	0.093709525	0.925339904	0.99982942
ENSG00000182362	YBEY	62.44921295	0.044853354	0.538223321	0.08497585	0.93228059	0.99982942
ENSG00000134884	ARGLU1	1504.826926	0.04473166	0.219277526	0.203971993	0.838375385	0.99982942
ENSG00000078369	GNB1	2896.63612	0.044662064	0.261007612	0.171126241	0.864124503	0.99982942
ENSG00000223865	HLA-DPB1	3584.794603	0.044622492	0.476148214	0.093197518	0.925746647	0.99982942
ENSG00000107864	CPEB3	29.69584755	0.044357955	0.520953807	0.07689447	0.938707497	0.99982942
ENSG00000204619	PPP1R11	1007.356017	0.044322661	0.330191421	0.134227792	0.89322245	0.99982942
ENSG00000172687	ZNF738	66.65663224	0.0442437	0.526613445	0.083533585	0.933427274	0.99982942
ENSG00000144677	CTDSPL	29.79653429	0.044164022	0.452083217	0.11810666	0.905983146	0.99982942
ENSG00000113732	ATP6V0E1	2178.245742	0.044147804	0.345054596	0.127945556	0.898192059	0.99982942
ENSG00000110330	BIRC2	1392.516229	0.044138258	0.392064693	0.112362908	0.910535664	0.99982942
ENSG00000111596	CNOT2	1084.947232	0.044085542	0.337116132	0.130679637	0.896028742	0.99982942
ENSG00000090470	PDCD7	383.377261	0.043984525	0.466293616	0.094006269	0.925104177	0.99982942
ENSG00000111875	ASF1A	957.748798	0.043930415	0.355695524	0.123400307	0.901790114	0.99982942
ENSG00000223525	RABGAP1L-IT1	170.1389056	0.043918122	0.52113718	0.083113522	0.933761274	0.99982942
ENSG00000187535	IFT140	29.93603029	0.043903798	0.391576091	0.089428767	0.928741162	0.99982942
ENSG00000080824	HSP90AA1	41163.30947	0.043606632	0.52712296	0.081095997	0.935365609	0.99982942
ENSG00000163798	SLC4A1AP	568.9216341	0.04351795	0.300357123	0.144895302	0.884793536	0.99982942
ENSG00000187514	PTMA	8458.984099	0.043510555	0.274240695	0.158617083	0.873970569	0.99982942
ENSG00000244274	DBNDD2	111.6996223	0.043192359	0.537613445	0.081733378	0.934858736	0.99982942
ENSG00000009844	VTA1	785.7711054	0.04314589	0.321747238	0.134042849	0.893368691	0.99982942
ENSG00000171016	PYGO1	26.57580053	0.043081827	0.435794726	0.114749763	NA	NA
ENSG00000116001	TIA1	828.8687855	0.043070181	0.247179214	0.174255502	0.861664669	0.99982942
ENSG00000134375	TIMM17A	807.4911298	0.043035875	0.280131083	0.15365071	0.877885151	0.99982942
ENSG00000131779	PEX11B	176.9427045	0.043035286	0.539107442	0.085353918	0.931980028	0.99982942
ENSG00000121417	ZNF211	411.887616	0.043029871	0.42308149	0.102162266	0.918627878	0.99982942
ENSG00000102978	POLR2C	408.4582392	0.042759695	0.40355978	0.105941035	0.915629136	0.99982942
ENSG00000134058	CDK7	213.5406428	0.042713146	0.423673095	0.100847882	0.919671216	0.99982942
ENSG00000085063	CD59	530.9136865	0.042639104	0.448620485	0.095951171	0.923559354	0.99982942
ENSG00000100418	DESI1	342.3818808	0.042511279	0.435085213	0.097083563	0.922660034	0.99982942
ENSG00000121797	CCRL2	196.5378412	0.042486332	0.524788544	0.083540146	0.933422057	0.99982942
ENSG00000196510	ANAPC7	355.1832369	0.042472457	0.418888022	0.101609195	0.919066881	0.99982942
ENSG00000102984	ZNF821	80.22832933	0.042435501	0.533859716	0.080089345	0.936166197	0.99982942
ENSG00000248671	ALG1L9P	30.60548071	0.042382242	0.519216376	0.075240601	0.940023281	0.99982942
ENSG00000090924	PLEKHG2	265.7003985	0.042369172	0.509090892	0.081127731	0.935340372	0.99982942
ENSG00000234028	AC062029.1	19.45514802	0.04214896	0.486410037	0.083495937	0.933457208	0.99982942
ENSG00000108298	RPL19	3957.979552	0.042126796	0.275635007	0.152782331	0.878569932	0.99982942
ENSG00000276334	AL133243.1	35.81777942	0.042035822	0.539409682	0.081244385	0.935247602	0.99982942
ENSG00000165861	ZFYVE1	239.7135222	0.041975452	0.536020065	0.078394226	0.937514466	0.99982942
ENSG00000139163	ETNK1	741.7828092	0.041966354	0.345256243	0.12159403	0.903220542	0.99982942
ENSG00000198821	CD247	2457.985559	0.041726826	0.327087561	0.127555634	0.898500643	0.99982942
ENSG00000102245	CD40LG	58.11749223	0.041672447	0.508028015	0.197348128	0.843555119	0.99982942
ENSG00000174446	SNAPC5	314.1541778	0.041668021	0.376288135	0.11075024	0.911814405	0.99982942
ENSG00000170445	HARS	960.4112986	0.041650112	0.301372809	0.138216497	0.890069318	0.99982942
ENSG00000157077	ZFYVE9	24.95091882	0.041635956	0.488345234	0.163702388	0.869965437	0.99982942
ENSG00000151702	FLI1	870.6561978	0.041613355	0.333983641	0.12473468	0.900733601	0.99982942
ENSG00000129465	RIPK3	215.9731613	0.041608894	0.538981723	0.07735291	0.938342801	0.99982942
ENSG00000146112	PPP1R18	479.0061772	0.041576184	0.445957423	0.092959616	0.925935644	0.99982942
ENSG00000186654	PRR5	546.1463252	0.041497174	0.400835584	0.103574002	0.91750742	0.99982942
ENSG00000229663	AL672296.1	43.70919378	0.041445848	0.267498466	0.424130616	0.671470558	0.99982942
ENSG00000175324	LSM1	538.7580485	0.041428036	0.304735872	0.135929118	0.891877316	0.99982942
ENSG00000122224	LY9	1474.148722	0.041344012	0.40064555	0.103025747	0.917942536	0.99982942
ENSG00000181404	WASH1	24.19108411	0.041136684	0.531587357	0.07761917	0.938130993	0.99982942
ENSG00000165886	UBTD1	28.71130324	0.041120365	0.415255185	0.105468306	0.916004218	0.99982942
ENSG00000129933	MAU2	804.1476072	0.041117611	0.347711169	0.118352979	0.905787981	0.99982942
ENSG00000167850	CD300C	28.75278904	0.041023807	0.372411715	0.258817197	NA	NA
ENSG00000120800	UTP20	113.5596312	0.040998248	0.530954633	0.07294346	0.94185111	0.99982942
ENSG00000155229	MMS19	542.463043	0.040868492	0.370558495	0.11078598	0.911786063	0.99982942
ENSG00000101247	NDUFAF5	138.8285819	0.040831309	0.475281579	0.084560573	0.932610745	0.99982942
ENSG00000099282	TSPAN15	45.75057261	0.040751704	0.37750383	0.115810498	NA	NA
ENSG00000089154	GCN1	700.9308781	0.040708085	0.360983335	0.112625897	0.910327153	0.99982942
ENSG00000259024	TVP23C-CDRT4	17.81162146	0.040620452	0.471450823	0.08409703	0.932979286	0.99982942
ENSG00000139180	NDUFA9	1000.948223	0.040567953	0.313577746	0.129359655	0.89707307	0.99982942
ENSG00000174516	PELI3	37.1152618	0.040430844	0.502741549	0.103419038	0.917630403	0.99982942
ENSG00000112149	CD83	1855.220738	0.040416599	0.486849686	0.084454205	0.932695312	0.99982942
ENSG00000121903	ZSCAN20	22.79253017	0.040270696	0.436266398	0.062511002	0.950155901	0.99982942
ENSG00000041802	LSG1	511.4204919	0.040267032	0.447429099	0.090267367	0.928074751	0.99982942
ENSG00000187239	FNBP1	1975.74767	0.040249065	0.270055633	0.149040161	0.881521943	0.99982942
ENSG00000105063	PPP6R1	2372.233705	0.040191459	0.343448352	0.116984905	0.906872015	0.99982942
ENSG00000138375	SMARCAL1	196.6325381	0.040161771	0.527008041	0.074422755	0.940674003	0.99982942
ENSG00000213190	MLLT11	129.4149222	0.040114984	0.530549459	0.081917843	0.934712045	0.99982942
ENSG00000067533	RRP15	106.9373347	0.040036234	0.523445309	0.077505872	0.93822112	0.99982942
ENSG00000236682	AC068282.3	41.04578162	0.040025	0.532062301	0.073044247	0.941770908	0.99982942
ENSG00000139613	SMARCC2	698.3837405	0.039908034	0.381682395	0.104595945	0.916696433	0.99982942
ENSG00000172366	FAM195A	100.0955603	0.039728767	0.429500262	0.092731085	0.926117201	0.99982942
ENSG00000212743	RP11-563J2.3	23.16962066	0.039713477	0.412835318	0.108500138	0.913598971	0.99982942
ENSG00000105053	VRK3	726.5596643	0.039625688	0.300437861	0.131928242	0.89504105	0.99982942
ENSG00000283064	RP1-221C16.8	27.00223005	0.039602006	0.533475229	0.075613555	0.939726552	0.99982942
ENSG00000146530	VWDE	41.18220387	0.03951863	0.492918833	0.112758369	0.910222124	0.99982942
ENSG00000153140	CETN3	65.0211335	0.039424159	0.528230317	0.069835965	0.944324221	0.99982942
ENSG00000269837	IPO5P1	45.67320684	0.039384919	0.539279699	0.082159955	0.934519517	0.99982942
ENSG00000173914	RBM4B	295.9446833	0.03935002	0.384089174	0.102097747	0.918679089	0.99982942
ENSG00000115602	IL1RL1	26.54040813	0.039277845	0.437511966	0.070233996	0.944007417	0.99982942
ENSG00000171103	TRMT61B	129.1426263	0.039277793	0.490793308	0.080133273	0.93613126	0.99982942
ENSG00000173621	LRFN4	57.94624277	0.039245284	0.539375432	0.068322973	0.945528537	0.99982942
ENSG00000163964	PIGX	378.3134475	0.039231072	0.42391188	0.092479047	0.926317438	0.99982942
ENSG00000100473	COCH	24.31969423	0.039081732	0.433815726	0.07865559	0.93730657	0.99982942
ENSG00000233821	ENOX1-AS1	26.54482015	0.03907156	0.438287952	0.088757957	0.929274271	0.99982942
ENSG00000157538	DSCR3	715.2812647	0.039009355	0.364750649	0.107029137	0.914765865	0.99982942
ENSG00000183624	HMCES	1222.10853	0.03897213	0.320296989	0.121656954	0.903170705	0.99982942
ENSG00000214226	C17orf67	84.12591591	0.03896729	0.538518263	0.069478652	0.944608625	0.99982942
ENSG00000203446	AC004988.1	21.95649056	0.03893895	0.496527325	0.081127569	0.935340501	0.99982942
ENSG00000113300	CNOT6	328.8942553	0.038884612	0.440704748	0.088837721	0.929210879	0.99982942
ENSG00000198342	ZNF442	48.3911222	0.038848737	0.528302797	0.074944969	0.940258497	0.99982942
ENSG00000275383	RP11-615I2.6	63.02730821	0.038822019	0.539201178	0.07022027	0.944018341	0.99982942
ENSG00000274349	ZNF658	42.60207944	0.038750374	0.388271833	0.24109678	0.809480108	0.99982942
ENSG00000170854	MINA	155.8624695	0.038742186	0.497195256	0.079112226	0.936943359	0.99982942
ENSG00000163069	SGCB	140.9179804	0.038690336	0.47675355	0.081277606	0.935221183	0.99982942
ENSG00000057252	SOAT1	1062.956913	0.038678165	0.354204418	0.109163062	0.913073157	0.99982942
ENSG00000123297	TSFM	193.2061136	0.03867516	0.429375116	0.090152137	0.928166318	0.99982942
ENSG00000136943	CTSV	24.63009865	0.038399664	0.512088343	0.066473403	0.947000932	0.99982942
ENSG00000114993	RTKN	17.96496581	0.038278588	0.41587729	0.066409905	0.947051485	0.99982942
ENSG00000197629	MPEG1	35.28132697	0.038235841	0.365488617	0.435029842	NA	NA
ENSG00000254470	AP5B1	275.7714399	0.038075469	0.465876881	0.081664977	0.93491313	0.99982942
ENSG00000140332	TLE3	494.0817372	0.037874177	0.306031712	0.123817096	0.901460095	0.99982942
ENSG00000136925	TSTD2	215.4184951	0.037766282	0.496736679	0.076528806	0.938998397	0.99982942
ENSG00000155926	SLA	7955.004229	0.037730055	0.384539614	0.098039988	0.921900541	0.99982942
ENSG00000259661	AC068831.15	54.65019771	0.037705211	0.525313511	0.072131015	0.942497644	0.99982942
ENSG00000188227	ZNF793	147.6530055	0.037620885	0.533190974	0.071565236	0.942947907	0.99982942
ENSG00000261324	RP11-174G6.5	83.45178729	0.037598227	0.519332304	0.072532462	0.942178173	0.99982942
ENSG00000196975	ANXA4	405.7549184	0.037546726	0.439862001	0.086040396	0.931434305	0.99982942
ENSG00000172673	THEMIS	1725.112849	0.03749938	0.353045783	0.106197994	0.915425263	0.99982942
ENSG00000146067	FAM193B	347.2680138	0.037483848	0.434535138	0.086053015	0.931424274	0.99982942
ENSG00000169139	UBE2V2	535.13648	0.037441674	0.366724799	0.102266795	0.918544911	0.99982942
ENSG00000176386	CDC26	459.5038584	0.037384929	0.355438201	0.105143481	0.916261958	0.99982942
ENSG00000182774	RPS17	917.8053601	0.037339104	0.288726328	0.129340804	0.897087986	0.99982942
