Row.names	ens_gene	ext_gene	chromosome_name	start_position	end_position	strand	logFC	logCPM	PValue	FDR
ENSG00000261751	ENSG00000261751	RP11-305A4.3	16	49920730	49924154	-1	-0.800186497515885	-0.815122091095083	0.487391317319728	0.755525447309855
ENSG00000154710	ENSG00000154710	RABGEF1	7	66682164	66811464	1	-1.57564109621692	4.46927067501082	0.487476003153874	0.755585507857108
ENSG00000150907	ENSG00000150907	FOXO1	13	40555667	40666597	-1	-1.54917817986307	5.81482648146565	0.487643929393572	0.755677018858552
ENSG00000186369	ENSG00000186369	LINC00643	14	62114353	62130962	1	0.995811832367091	-0.15897660550462	0.48764959508556	0.755677018858552
ENSG00000198155	ENSG00000198155	ZNF876P	4	212610	255985	1	0.767534034274054	-1.09740023644387	0.487672881264953	0.755677018858552
ENSG00000064995	ENSG00000064995	TAF11	6	34877778	34888089	-1	-1.40419822127487	6.04778636431258	0.487847352153354	0.755851457250623
ENSG00000261342	ENSG00000261342	AC006538.1	19	2727743	2729327	-1	0.673514783745529	-0.864460316793868	0.487877367919536	0.755851457250623
ENSG00000197859	ENSG00000197859	ADAMTSL2	9	133532164	133575519	1	0.602279319403966	-0.181716297686093	0.488092007765701	0.756046622295296
ENSG00000257497	ENSG00000257497	RP11-585P4.5	12	75483454	75489820	-1	1.19284353473763	0.0359117288048748	0.488097334508983	0.756046622295296
ENSG00000261248	ENSG00000261248	AC009120.10	16	74282415	74287519	1	0.720463901594275	-1.06079569032295	0.488141246558871	0.756046622295296
ENSG00000168297	ENSG00000168297	PXK	3	58332880	58426126	1	1.29835647567879	6.52984747775871	0.488205427772078	0.75607482773704
ENSG00000055332	ENSG00000055332	EIF2AK2	2	37099210	37157065	-1	-0.785689585093094	6.16976914573516	0.488643418913342	0.756539424914594
ENSG00000101966	ENSG00000101966	XIAP	X	123859724	123913979	1	0.519671377093097	5.88621869092651	0.488607147475642	0.756539424914594
ENSG00000279777	ENSG00000279777	AC004813.1	12	119918001	119918375	1	-1.59736048180969	1.3756246187817	0.488642374976065	0.756539424914594
ENSG00000184100	ENSG00000184100	BRD7P2	3	160100850	160102793	1	-0.787033840314965	-1.17886088507778	0.488697904410334	0.7565525634259
ENSG00000152931	ENSG00000152931	PART1	5	60487713	60547657	1	0.531158248904267	-0.658051190521416	0.488872462881808	0.756746278426271
ENSG00000159658	ENSG00000159658	EFCAB14	1	46675159	46719064	-1	1.16666315069211	7.40895738811325	0.488915057734392	0.756746278426271
ENSG00000064607	ENSG00000064607	SUGP2	19	18990888	19034023	-1	-0.510902442175241	3.18024585515376	0.4890540253307	0.756747723644184
ENSG00000176731	ENSG00000176731	C8orf59	8	85214076	85220421	-1	1.09254312879718	6.55563324106581	0.489033055369017	0.756747723644184
ENSG00000187792	ENSG00000187792	ZNF70	22	23738678	23751092	-1	0.369546257047604	1.32300435546344	0.48905306968908	0.756747723644184
ENSG00000111678	ENSG00000111678	C12orf57	12	6942978	6946003	1	0.999247946106682	6.46421103169141	0.489156041226705	0.756763184089514
ENSG00000242899	ENSG00000242899	RPL7P16	3	132243528	132244265	-1	-0.79763340774196	-1.20138183255697	0.489147245488475	0.756763184089514
ENSG00000223907	ENSG00000223907	LINC01226	1	31518435	31524245	1	-1.02184880079984	0.157786759237915	0.489331729765667	0.756963784749429
ENSG00000162642	ENSG00000162642	C1orf52	1	85249953	85259672	-1	-1.65637249802233	6.43950861639725	0.489395700670109	0.756991544147586
ENSG00000277965	ENSG00000277965	Metazoa_SRP	20	38711821	38712103	-1	-0.737344767209945	-0.61612258107516	0.490006391856213	0.757864879336011
ENSG00000259773	ENSG00000259773	RP11-507J18.2	15	50746709	50749829	1	0.54030686071376	-0.221964036887338	0.490245508658057	0.758163411462065
ENSG00000100453	ENSG00000100453	GZMB	14	24630954	24634267	-1	-0.587617994628847	12.1652333556195	0.490344642359083	0.758245424302354
ENSG00000254649	ENSG00000254649	RP11-452H21.2	11	78388061	78392405	1	0.899088272635834	-1.20573490773014	0.490718998959162	0.758752973195575
ENSG00000235576	ENSG00000235576	AC092580.4	2	7725801	7730705	1	-0.533630977962712	7.00012470756499	0.490859163704957	0.758898351706657
ENSG00000279816	ENSG00000279816	AC010287.1	16	58554337	58554935	1	-0.802440439838329	-1.00025051161321	0.49095261218288	0.758971483463843
ENSG00000095564	ENSG00000095564	BTAF1	10	91923769	92030325	1	-1.46167567320206	6.95448674499763	0.491002982453822	0.758978012445302
ENSG00000079432	ENSG00000079432	CIC	19	42268537	42295797	1	-1.80521336165517	0.540527251740692	0.491214110160273	0.759222093566008
ENSG00000198887	ENSG00000198887	SMC5	9	70258962	70354888	1	0.763696892292803	6.97493157163439	0.491253208471421	0.759222093566008
ENSG00000168675	ENSG00000168675	LDLRAD4	18	13217498	13652755	1	1.01069515302427	7.43762281244299	0.491316370537631	0.759227007171369
ENSG00000176182	ENSG00000176182	MYPOP	19	45890020	45902604	-1	-1.27514509880261	1.46306367409734	0.491348711882535	0.759227007171369
ENSG00000079246	ENSG00000079246	XRCC5	2	216107464	216206303	1	-0.881492904063388	8.90847876395529	0.491519604670022	0.759277067531497
ENSG00000223612	ENSG00000223612	RP11-289I10.2	1	145233001	145233519	1	0.950056257336472	-1.17545354114677	0.491518245022909	0.759277067531497
ENSG00000255394	ENSG00000255394	C8orf49	8	11761256	11763223	1	0.838091113462418	-1.07295329667093	0.491466822270401	0.759277067531497
ENSG00000122068	ENSG00000122068	FYTTD1	3	197737179	197787596	1	0.919831089974309	7.26241980657203	0.491582999993061	0.75930368152572
ENSG00000205544	ENSG00000205544	TMEM256	17	7402975	7404137	-1	-1.74676334613383	4.48456262485052	0.491757987193191	0.759413509722987
ENSG00000229563	ENSG00000229563	LINC01204	X	45505388	45630202	1	0.474626069403457	-0.316122649739509	0.491792624312004	0.759413509722987
ENSG00000241549	ENSG00000241549	GUSBP2	6	26871484	26956554	-1	1.02262905927616	3.34584578686343	0.491740950585691	0.759413509722987
ENSG00000172466	ENSG00000172466	ZNF24	18	35332212	35345482	-1	-1.4987940036608	6.90936462612113	0.491980542300784	0.75948976715046
ENSG00000243156	ENSG00000243156	MICAL3	22	17787649	18024559	-1	0.45399296145525	0.327888324614559	0.491977195874248	0.75948976715046
ENSG00000272468	ENSG00000272468	RP1-86C11.7	6	27122657	27123221	-1	-0.87450702819174	-1.23265002893993	0.491918148412741	0.75948976715046
ENSG00000157212	ENSG00000157212	PAXIP1	7	154943687	155003084	-1	0.776250211938166	1.62731504565589	0.492101681860351	0.759605477386879
ENSG00000105518	ENSG00000105518	TMEM205	19	11342776	11346518	-1	-1.96742564074622	6.2805274009224	0.492252195222634	0.759695210174219
ENSG00000164190	ENSG00000164190	NIPBL	5	36876759	37066413	1	-1.15195095684472	6.95475738249897	0.492238411286003	0.759695210174219
ENSG00000139718	ENSG00000139718	SETD1B	12	121804180	121832584	1	-1.65317267244217	1.56524942043917	0.492429153414533	0.759897005649168
ENSG00000145685	ENSG00000145685	LHFPL2	5	78485215	78770021	-1	0.892874642130318	-1.11756867190923	0.492608345666769	0.760102210449512
ENSG00000102898	ENSG00000102898	NUTF2	16	67846732	67872567	1	-1.61774963546493	6.07754455712492	0.492878838782963	0.760376912246824
ENSG00000132204	ENSG00000132204	LINC00470	18	1254383	1408344	-1	0.763042516600334	-1.09857203795138	0.492872593645841	0.760376912246824
ENSG00000174891	ENSG00000174891	RSRC1	3	158105855	158545730	1	1.04401483288995	4.99809577327326	0.493008899966512	0.760444901867653
ENSG00000232233	ENSG00000232233	RP11-573D15.2	3	186810880	186825521	-1	0.821696097205468	3.04398690479705	0.493015382052337	0.760444901867653
ENSG00000119720	ENSG00000119720	NRDE2	14	90267856	90332137	-1	-0.919777107684761	4.68880020818988	0.493082142367708	0.760476556219213
ENSG00000242607	ENSG00000242607	RPS3AP34	8	12570350	12571130	-1	-1.15028003030719	-1.1771536791814	0.493365257983443	0.760841856357589
ENSG00000223803	ENSG00000223803	RPS20P14	3	186900198	186900557	1	-0.912462346509955	-1.15706840706515	0.493434886793719	0.760877890783452
ENSG00000173276	ENSG00000173276	ZBTB21	21	41986831	42010387	-1	-1.91785337139935	6.83948877823045	0.49357900626257	0.761028772475905
ENSG00000214199	ENSG00000214199	EEF1A1P12	2	106697331	106698676	-1	-0.629212033909354	-1.05175838735388	0.493869405628407	0.761333781457533
ENSG00000279945	ENSG00000279945	RP11-97O12.5	15	88477871	88478387	-1	-1.66491442457825	1.50668432653726	0.493857497378659	0.761333781457533
ENSG00000167272	ENSG00000167272	POP5	12	120578764	120581398	-1	-1.61083143673088	6.05071383139289	0.493936301482074	0.761365543624712
ENSG00000247498	ENSG00000247498	RP11-392P7.6	12	12927726	12984645	1	-1.13540629295116	-0.89536820946827	0.494013139105519	0.761412622890869
ENSG00000273221	ENSG00000273221	RP5-1180E21.5	1	111184415	111185061	-1	1.52972185329553	3.13005737980926	0.494119915725749	0.76150583339031
ENSG00000198218	ENSG00000198218	QRICH1	3	49029707	49094363	-1	1.06521642693838	6.83580005425436	0.494249395811006	0.761634012264931
ENSG00000112624	ENSG00000112624	GLTSCR1L	6	42746958	42868560	1	-2.06193852956296	5.82209258707155	0.494403706600378	0.7616577147299
ENSG00000154760	ENSG00000154760	SLFN13	17	35435096	35448837	-1	0.828180034112069	4.05208290040775	0.49431862244979	0.7616577147299
ENSG00000197168	ENSG00000197168	NEK5	13	52033611	52129078	-1	-0.707292959591481	-0.156207058211617	0.494360962747883	0.7616577147299
ENSG00000113456	ENSG00000113456	RAD1	5	34905264	34918989	-1	0.909779189080634	5.06127279007538	0.49471787018226	0.761713612702455
ENSG00000145741	ENSG00000145741	BTF3	5	73498408	73505635	1	0.552604758264432	8.93704781341965	0.494551344102822	0.761713612702455
ENSG00000184203	ENSG00000184203	PPP1R2	3	195514425	195543386	-1	-0.981207822016184	8.10879961804227	0.494664940360371	0.761713612702455
ENSG00000197045	ENSG00000197045	GMFB	14	54474484	54489196	-1	1.27589214477883	7.11970409067357	0.494598677739304	0.761713612702455
ENSG00000230124	ENSG00000230124	ACBD6	1	180269653	180502954	-1	1.29440198874687	5.72112114813167	0.494647781379999	0.761713612702455
ENSG00000256039	ENSG00000256039	RP11-291B21.2	12	10553363	10558049	1	0.927114266513328	7.45928896189977	0.494693492503515	0.761713612702455
ENSG00000075407	ENSG00000075407	ZNF37A	10	38094336	38125544	1	-1.47555800278863	4.84085362153123	0.495524424707313	0.76206219132568
ENSG00000110801	ENSG00000110801	PSMD9	12	121888731	121918297	1	0.646772482136333	7.57011425462057	0.495131802761762	0.76206219132568
ENSG00000111707	ENSG00000111707	SUDS3	12	118376380	118418031	1	0.833444445635007	4.38407587991545	0.495475054022849	0.76206219132568
ENSG00000114423	ENSG00000114423	CBLB	3	105655461	105869552	-1	0.760310982520653	7.63982516832078	0.495505433801926	0.76206219132568
ENSG00000118579	ENSG00000118579	MED28	4	17614631	17634105	1	-1.41824289276557	5.3522127120882	0.495289849085302	0.76206219132568
ENSG00000138698	ENSG00000138698	RAP1GDS1	4	98261384	98443861	1	-2.11151857366312	5.25412808049456	0.495275716106062	0.76206219132568
ENSG00000164024	ENSG00000164024	METAP1	4	98995620	99062813	1	1.40415247433958	6.19321471904085	0.495222313447407	0.76206219132568
ENSG00000197780	ENSG00000197780	TAF13	1	109062486	109076002	-1	1.32242131014372	4.22097446982728	0.495531648657943	0.76206219132568
ENSG00000203879	ENSG00000203879	GDI1	X	154436913	154443467	1	-1.74609781829496	3.51833196269431	0.495446304670226	0.76206219132568
ENSG00000221869	ENSG00000221869	CEBPD	8	47736909	47739086	-1	-1.97268459746854	4.25743158827308	0.495515835351051	0.76206219132568
ENSG00000240038	ENSG00000240038	AMY2B	1	103553815	103579534	1	1.21325617239729	3.65360288710647	0.495545086756634	0.76206219132568
ENSG00000248333	ENSG00000248333	CDK11B	1	1635227	1659012	-1	0.771689902213814	5.28623505662153	0.495038433789241	0.76206219132568
ENSG00000280567	ENSG00000280567	Metazoa_SRP	22	49878999	49879242	1	-0.629283123396761	-1.12132233623771	0.495546612526792	0.76206219132568
ENSG00000131174	ENSG00000131174	COX7B	X	77899438	77907373	1	-0.77137024596727	8.09561382012325	0.495710304181263	0.762136148985341
ENSG00000232838	ENSG00000232838	PET117	20	18137873	18143169	1	-1.77778772972815	1.69640873008558	0.495721196623359	0.762136148985341
ENSG00000261552	ENSG00000261552	RP11-264B17.5	16	28989140	28990778	-1	1.0416717960567	5.90277796153482	0.495733721763555	0.762136148985341
ENSG00000069974	ENSG00000069974	RAB27A	15	55202966	55319113	-1	-0.683532495173727	8.06396332938736	0.495940772256973	0.762311951524339
ENSG00000161921	ENSG00000161921	CXCL16	17	4733526	4739922	-1	0.736792072170619	0.576093305308683	0.495913906754327	0.762311951524339
ENSG00000146373	ENSG00000146373	RNF217	6	124962545	125092633	1	0.752881517260158	-1.15403987262676	0.496047625346866	0.76240494291
ENSG00000132432	ENSG00000132432	SEC61G	7	54752250	54759974	-1	0.832662316686327	7.1531764924314	0.496213582656307	0.762517499200997
ENSG00000144648	ENSG00000144648	ACKR2	3	42804752	42887974	1	0.760493772048243	-0.975425056041115	0.496210543021184	0.762517499200997
ENSG00000277161	ENSG00000277161	PIGW	17	36535020	36539310	1	-1.03150888318711	-0.510325878776408	0.496390455260471	0.762718032293439
ENSG00000089234	ENSG00000089234	BRAP	12	111642146	111685986	-1	1.38174215543639	3.57763412282947	0.496721279957924	0.762965957914774
ENSG00000094631	ENSG00000094631	HDAC6	X	48801377	48824982	1	-1.39488253064832	4.87040737322803	0.496810311664301	0.762965957914774
ENSG00000106261	ENSG00000106261	ZKSCAN1	7	100015572	100041689	1	-0.612102171177622	4.90122302780904	0.496801589052854	0.762965957914774
ENSG00000188002	ENSG00000188002	RP11-43F13.1	5	1598920	1634005	-1	1.38693562171478	5.55559527135174	0.496763916701517	0.762965957914774
ENSG00000235847	ENSG00000235847	LDHAP7	2	84777259	84778223	-1	-0.586918150403791	-0.180176860392243	0.496630570049942	0.762965957914774
ENSG00000241839	ENSG00000241839	PLEKHO2	15	64841883	64868007	1	1.64244476776469	5.48430169801347	0.496830145878715	0.762965957914774
ENSG00000091513	ENSG00000091513	TF	3	133745956	133779006	1	0.753724273006989	-0.983904764882447	0.497180947811314	0.763111412828203
ENSG00000101665	ENSG00000101665	SMAD7	18	48919853	48950711	-1	-1.98132942860628	4.09874419324714	0.497043590792735	0.763111412828203
ENSG00000118181	ENSG00000118181	RPS25	11	119015712	119018691	-1	-0.327760224194669	10.389280329668	0.497094901905533	0.763111412828203
ENSG00000135052	ENSG00000135052	GOLM1	9	86026146	86100173	-1	-0.808496934294271	-1.11575019463142	0.497136457512368	0.763111412828203
ENSG00000171940	ENSG00000171940	ZNF217	20	53567065	53609907	-1	-1.76282671448969	5.71096842094808	0.497203252864779	0.763111412828203
ENSG00000215244	ENSG00000215244	RP11-563J2.2	10	6277687	6335982	1	-1.14577598396635	-1.18180528129039	0.497060990004982	0.763111412828203
ENSG00000117713	ENSG00000117713	ARID1A	1	26696033	26782104	1	1.09771665265659	6.21394751828847	0.497717916212389	0.763687523831063
ENSG00000257373	ENSG00000257373	RP11-547C5.2	12	42979254	42996486	-1	0.743530463811534	-1.19928558927732	0.497658626898731	0.763687523831063
ENSG00000259658	ENSG00000259658	RP11-89K11.1	15	101737099	101745710	-1	1.39244703815765	3.18186210716692	0.497706792771561	0.763687523831063
ENSG00000148484	ENSG00000148484	RSU1	10	16590611	16817528	-1	-1.35757994472398	7.18959651690501	0.497954664801637	0.763694551659132
ENSG00000213903	ENSG00000213903	LTB4R	14	24311450	24318036	1	-0.862677926092415	-1.109697411323	0.497885472948097	0.763694551659132
ENSG00000213923	ENSG00000213923	CSNK1E	22	38290691	38398522	-1	0.814514871562223	4.04831466787629	0.497940246205771	0.763694551659132
ENSG00000221454	ENSG00000221454	AC005631.1	7	152439221	152439308	1	-0.900756463571911	-1.18149147440735	0.497839723216765	0.763694551659132
ENSG00000235880	ENSG00000235880	RP11-59O6.3	9	267966	273002	-1	-1.13139395514329	-1.178613010686	0.497921649732857	0.763694551659132
ENSG00000270265	ENSG00000270265	RP11-731D1.4	4	151333775	151353224	-1	0.854650763189508	-1.10440191284131	0.498004075767005	0.763699117402324
ENSG00000276533	ENSG00000276533	RP11-139H15.5	15	55288849	55289346	-1	1.32323139294271	3.32357526160586	0.498200878330748	0.763929689157729
ENSG00000100567	ENSG00000100567	PSMA3	14	58244831	58272012	1	0.989387408567724	7.69579487431844	0.498366558579045	0.764112500135131
ENSG00000080824	ENSG00000080824	HSP90AA1	14	102080738	102139699	-1	0.342993777709014	11.9362734574669	0.498528434446629	0.764289444569697
ENSG00000104154	ENSG00000104154	SLC30A4	15	45479611	45522807	-1	-0.738595742651027	-0.301172680363798	0.498980022949141	0.764482947130371
ENSG00000140470	ENSG00000140470	ADAMTS17	15	99971589	100342005	-1	0.962608144467979	-1.17050752854009	0.498841817970425	0.764482947130371
ENSG00000167005	ENSG00000167005	NUDT21	16	56429133	56452199	-1	-1.58817147018315	6.56566291620451	0.498718558291721	0.764482947130371
ENSG00000167065	ENSG00000167065	DUSP18	22	30652051	30667890	-1	1.36566303377969	5.43772313493567	0.498946025594453	0.764482947130371
ENSG00000169925	ENSG00000169925	BRD3	9	134030305	134068535	-1	1.46460915244082	4.97717816650175	0.498843186603962	0.764482947130371
ENSG00000202538	ENSG00000202538	RNU4-2	12	120291763	120291903	-1	-1.0606539134932	0.935701613120632	0.498956252208893	0.764482947130371
ENSG00000276550	ENSG00000276550	HERC2P2	15	22495570	22590815	1	-1.87332837454945	3.24401341504528	0.498970069925315	0.764482947130371
ENSG00000279583	ENSG00000279583	RP11-368N21.5	16	29595130	29596137	-1	1.08359189873479	-0.507830089887339	0.499037557963909	0.764499880386774
ENSG00000203930	ENSG00000203930	LINC00632	X	140709767	140772679	1	0.559691229620998	-0.995135585512313	0.499123749793199	0.764560707166689
ENSG00000141101	ENSG00000141101	NOB1	16	69741867	69754940	-1	1.54974689070579	5.1839641520034	0.499287727248387	0.76474066400207
ENSG00000258738	ENSG00000258738	RP11-73E17.2	14	34874343	34876459	1	-1.34950422490442	2.27478131807098	0.499545271866023	0.765063887361997
ENSG00000271755	ENSG00000271755	RP1-153G14.4	6	27404010	27406964	-1	-0.577084395687303	-0.334226600279985	0.499981942564278	0.76566136027511
ENSG00000136371	ENSG00000136371	MTHFS	15	79833585	79897379	-1	-2.07976394042018	5.12705034891706	0.500110465947542	0.765688785084783
ENSG00000141232	ENSG00000141232	TOB1	17	50862223	50867978	-1	-0.916378148081487	6.91378870428839	0.500073719332574	0.765688785084783
ENSG00000188641	ENSG00000188641	DPYD	1	97077743	97921049	-1	1.2644544351082	6.03056016776225	0.500139515909638	0.765688785084783
ENSG00000004455	ENSG00000004455	AK2	1	33007940	33080996	-1	1.23093928570714	5.79282649464322	0.500321874050024	0.765896673724939
